"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1787325603684995284","Mon May 06 03:36:45 +0000 2024","1725","beneran nanya yg bikin pajak lebih mahal dari harga barang tuh apa sih??? setahuku kalo belanja dari luar negeri ga melebihi $500 ga dikenakan pajak?? (cmiiw) its just one million rupiah pajaknya lebih dari $500 https://t.co/31FWehbpsW","1787325603684995284","https://pbs.twimg.com/media/GM3bKQRbkAAxpNU.jpg","","in","Indonesia","31","61","76","https://twitter.com/tanyarlfes/status/1787325603684995284","1371650588","tanyarlfes"
"1788354689404379494","Wed May 08 23:45:58 +0000 2024","237","Pajak Motor dan Mobil bensin Naik! Beli bensin di SPBU kendaran yg nunggak pajak tidak di ijinkan! Gimana Enak Jamanku thoo?! Oke gass oke gasss.... https://t.co/BYEEwXuSkV","1788354689404379494","https://pbs.twimg.com/ext_tw_video_thumb/1788164504955793408/pu/img/hL45tfXmM7_NVfS8.jpg","","in","","13","90","129","https://twitter.com/mukidioon3/status/1788354689404379494","1603571774377299968","mukidioon3"
"1788207993974341807","Wed May 08 17:51:35 +0000 2024","1984","@FOODFESS2 Gk ada sih kyknya dan itu beneran loh harusnya pemilik usaha yg tanggung segala macam pajak dll krn kn mereka bangun usaha masa kita yg disuruh ikut bantu usahanya dokter tirta pernah bilang gt https://t.co/p1yDa9W7v2","1788265506459492730","https://pbs.twimg.com/media/GNEx_l1aIAUMvwr.jpg","FOODFESS2","in","13430","6","11","128","https://twitter.com/G_Bukanartis/status/1788265506459492730","1335877239980716034","G_Bukanartis"
"1788336503191642465","Wed May 08 22:33:42 +0000 2024","1134","Tapi pak pajak dan bea dan cukai itu bedaaa","1788336503191642465","","","in","DKI Jakarta, Indonesia","6","36","144","https://twitter.com/eDzulfikar/status/1788336503191642465","79852526","eDzulfikar"
"1788583534611013981","Thu May 09 14:55:19 +0000 2024","1083","Justru yang sering menganggu rakyat itu adalah pemerintah Pajak Dinaikin BBM Dinaikin Tarif2 dan TDL Dinaikin dll... Bukankah itu mengganggu kondisi keuangan rakyat? Faham Kamu?!","1788583534611013981","","","in","Bima Sakti, Bumi, Indonesia","2","14","489","https://twitter.com/abu_waras/status/1788583534611013981","2905814730","abu_waras"
"1786719581710774306","Sat May 04 11:28:38 +0000 2024","109","OKE GAS..OKE GAS TARIF &amp; PAJAK-PAJAK NAIK GAyS! INI UJIAN SODARA-SODARA..! UJIAN PUNYA PEMIMPIN 0TAK BEKARAT!!! https://t.co/qwimLN3Ifu","1786719581710774306","https://pbs.twimg.com/media/GMuz_ByagAEyxgN.jpg","","in","","2","18","34","https://twitter.com/JeblukAkun/status/1786719581710774306","1508440313886818305","JeblukAkun"
"1788685983166197966","Thu May 09 21:42:25 +0000 2024","694"," Semua hal dipajakin di negeri ini. Dari mulai makan sampai bangun rumah kena pajak. Pensiunan pun kena pajak. Tapi apa yg kita dapat sbg pembayar pajak? ~Basuki Tjahaya Purnama~","1788685983166197966","","","in","Yogyakarta","11","29","198","https://twitter.com/Puthutea/status/1788685983166197966","153608362","Puthutea"
"1788048566780641361","Wed May 08 04:15:07 +0000 2024","890","@pompomfess Selain punya Sim dan pakai seat belt (padahal suicidal) Stellaron Hunters ini jga selalu bayar pajak lohh https://t.co/7xA4Jn3yDT","1788060035903627753","https://pbs.twimg.com/media/GNB3IEjboAA9Jwh.jpg","pompomfess","in","","33","2","131","https://twitter.com/MolEaso/status/1788060035903627753","1676301904241119233","MolEaso"
"1786778563557163490","Sat May 04 15:23:00 +0000 2024","42","Pemerintahan Joe Biden membakar uang pajak warga Amerika di Ukraina dgn Pertahanan udara Rusia telah menembak jatuh empat rudal jarak jauh buatan AS di Krimea. Pasukan Ukraina dikabarkan berusaha menyerang Krimea dgn ATACMS yg dipasok oleh Washington. https://t.co/9RqYlmlABi","1786778563557163490","https://pbs.twimg.com/media/GMvpomIbkAAYrSE.jpg","","in","Indonesia","0","3","8","https://twitter.com/Vendra_Deje/status/1786778563557163490","384176072","Vendra_Deje"
"1788533674436436463","Thu May 09 11:37:11 +0000 2024","11","Rakyatnya diperass suruh bayar pajak si rakyat sendiri buat kuliah anaknya aja sulit biaya kuliah mahal. Di sisi lain wakil rakyatnya yg gajinya dr pajak si rakyat ucang2 kaki dapat tunjangan besar uang pensiun seumur hidup kerja kaga jelas kaga jujur. Banyak tidurnya. Bgst","1788533674436436463","","","in","","0","4","3","https://twitter.com/Nonomicchi1721/status/1788533674436436463","1681223912439578624","Nonomicchi1721"
"1788851975817462105","Fri May 10 08:42:00 +0000 2024","6","braw! Halo Kawan Pajak! Internship Fair merupakan wadah bagi mahasiswa perpajakan untuk mengeksplorasi peluang magang. Internship Fair bekerja sama dengan instansi atau perusahaan ternama loh! Kegiatan ini akan diselenggarakan pada: : Sabtu 11 Mei 2024 ⏰ : (cont..) https://t.co/6qmELqalhQ","1788851975817462105","https://pbs.twimg.com/media/GNNHYqJaYAALE3S.jpg","","in","rules/pp cek link‼️","0","2","1","https://twitter.com/ub_mfs/status/1788851975817462105","2970636770","ub_mfs"
"1786177561833484671","Thu May 02 23:34:50 +0000 2024","10","Seorang penumpang meROBEK tas Hermes palsu didepan petugas bea cukai yg dibelinya dgn harga 16jt Daripada bayar pajak senilai 26juta Usai tas dirobek lalu dibuang didepan PETUGAS bea cukai Soetta ketong sampah Diapun bersumpah bahwa tas Hermes miliknya itu merupakan tas palsu https://t.co/NGdkQXLfyy","1786177561833484671","https://pbs.twimg.com/ext_tw_video_thumb/1786177545232404480/pu/img/R2D_Ao-cehjVSGTJ.jpg","","in","INDONESIA","2","0","5","https://twitter.com/Candj09/status/1786177561833484671","1336091630","Candj09"
"1787667783381311940","Tue May 07 04:19:33 +0000 2024","7","@myonlyZahra Tumbangkan Rezim pajak pemeras rakyat #GantungAnjingPeking #GantungAnjingPeking https://t.co/SUnuUynT5a","1787698762330345913","https://pbs.twimg.com/ext_tw_video_thumb/1787698723512098816/pu/img/dUETGPu9t_ksYUvu.jpg","myonlyZahra","in","","0","0","7","https://twitter.com/J4j4h4nAs3ng2/status/1787698762330345913","1647464086878433281","J4j4h4nAs3ng2"
"1787310506388382112","Mon May 06 11:48:19 +0000 2024","10","@myonlyZahra 02 ingin berkuasa selama mungkin dengan cara memiskinkan dan membodohkan rakyat. BBM naik listrik naik pajak naik gas naik beras naik makan siang gratis membodohkan uang kuliah naik. Semua itu memiskinkan &amp; membolehkan #AnjingPekingPengkhianat #AnjingPekingPengkhianat https://t.co/tgkE2hmhDD","1787449310793396296","https://pbs.twimg.com/ext_tw_video_thumb/1787449277666783232/pu/img/lDiB9GqngikhrL5c.jpg","myonlyZahra","in","","0","1","6","https://twitter.com/J4j4h4nAs3ng2/status/1787449310793396296","1647464086878433281","J4j4h4nAs3ng2"
"1787606168648736906","Mon May 06 22:11:37 +0000 2024","329","Pungutan pajak kian gila2an Karena banyaknya pengusaha yg ngemplang bayar pajak Akhirnya pemerintah memeras rakyat kecil utk bayar pajak https://t.co/TpjIoftjfJ","1787606168648736906","https://pbs.twimg.com/ext_tw_video_thumb/1787606133601144832/pu/img/s-gmDuCc-9bABj6W.jpg","","in","antara ada dan tiada ","6","6","224","https://twitter.com/never_alonely/status/1787606168648736906","1369949963690549248","never_alonely"
